Suburb,Quarter,Price,Year
Mont Albert,2018Q4,1787500.0,2018
Mont Albert,2019Q1,1750000.0,2019
Mont Albert,2019Q2,1637500.0,2019
Mont Albert,2019Q3,1960000.0,2019
Mont Albert North,2018Q3,1350000.0,2018
Mont Albert North,2018Q4,1213500.0,2018
Mont Albert North,2019Q1,1235500.0,2019
Mont Albert North,2019Q2,1340000.0,2019
Mont Albert North,2019Q3,1318000.0,2019
Montmorency,2017Q1,830000.0,2017
Montmorency,2017Q2,940000.0,2017
Montmorency,2017Q3,910000.0,2017
Montmorency,2017Q4,905000.0,2017
Montmorency,2018Q1,928750.0,2018
Montmorency,2018Q2,893500.0,2018
Montmorency,2018Q3,953500.0,2018
Montmorency,2018Q4,868500.0,2018
Montmorency,2019Q1,887500.0,2019
Montmorency,2019Q2,833000.0,2019
Montmorency,2019Q3,835300.0,2019
Montrose,2017Q3,735000.0,2017
Montrose,2018Q3,707300.0,2018
Montrose,2018Q4,730000.0,2018
Montrose,2019Q1,693000.0,2019
Montrose,2019Q2,670000.0,2019
Montrose,2019Q3,723500.0,2019
Moonee Ponds,2016Q1,1385000.0,2016
Moonee Ponds,2016Q2,1322000.0,2016
Moonee Ponds,2016Q3,1100000.0,2016
Moonee Ponds,2016Q4,1350000.0,2016
Moonee Ponds,2017Q1,1275000.0,2017
Moonee Ponds,2017Q2,1400000.0,2017
Moonee Ponds,2017Q3,1287500.0,2017
Moonee Ponds,2017Q4,1260000.0,2017
Moonee Ponds,2018Q1,1447500.0,2018
Moonee Ponds,2018Q2,1490000.0,2018
Moonee Ponds,2018Q3,1340000.0,2018
Moonee Ponds,2018Q4,1290000.0,2018
Moonee Ponds,2019Q1,1190000.0,2019
Moonee Ponds,2019Q2,1280000.0,2019
Moonee Ponds,2019Q3,1227500.0,2019
Moorabbin,2016Q1,1000000.0,2016
Moorabbin,2016Q2,994500.0,2016
Moorabbin,2016Q3,975000.0,2016
Moorabbin,2016Q4,987000.0,2016
Moorabbin,2017Q1,1132750.0,2017
Moorabbin,2017Q2,1110000.0,2017
Moorabbin,2017Q3,1175000.0,2017
Moorabbin,2017Q4,1302500.0,2017
Moorabbin,2018Q1,1155000.0,2018
Moorabbin,2018Q3,1034500.0,2018
Moorabbin,2018Q4,987500.0,2018
Moorabbin,2019Q1,895000.0,2019
Moorabbin,2019Q2,980800.0,2019
Moorabbin,2019Q3,1155000.0,2019
Mooroolbark,2017Q1,801000.0,2017
Mooroolbark,2017Q2,616000.0,2017
Mooroolbark,2017Q3,760000.0,2017
Mooroolbark,2017Q4,780750.0,2017
Mooroolbark,2018Q1,727500.0,2018
Mooroolbark,2018Q2,768500.0,2018
Mooroolbark,2018Q3,710000.0,2018
Mooroolbark,2018Q4,688000.0,2018
Mooroolbark,2019Q1,650300.0,2019
Mooroolbark,2019Q2,643800.0,2019
Mooroolbark,2019Q3,670800.0,2019
Mooroopna,2018Q3,230000.0,2018
Mooroopna,2018Q4,237500.0,2018
Mooroopna,2019Q1,250000.0,2019
Mooroopna,2019Q2,232500.0,2019
Mooroopna,2019Q3,270000.0,2019
Mordialloc,2017Q1,1225000.0,2017
Mordialloc,2017Q2,1110000.0,2017
Mordialloc,2017Q3,1350000.0,2017
Mordialloc,2017Q4,1350000.0,2017
Mordialloc,2018Q1,1055000.0,2018
Mordialloc,2018Q3,995000.0,2018
Mordialloc,2018Q4,952000.0,2018
Mordialloc,2019Q1,1025000.0,2019
Mordialloc,2019Q2,1000000.0,2019
Mordialloc,2019Q3,1128800.0,2019
Mornington,2018Q3,815000.0,2018
Mornington,2018Q4,804000.0,2018
Mornington,2019Q1,722500.0,2019
Mornington,2019Q2,774000.0,2019
Mornington,2019Q3,810000.0,2019
Mortlake,2018Q3,180000.0,2018
Mortlake,2018Q4,185000.0,2018
Mortlake,2019Q1,165000.0,2019
Mortlake,2019Q2,165000.0,2019
Mortlake,2019Q3,162500.0,2019
Morwell,2018Q3,159000.0,2018
Morwell,2018Q4,175000.0,2018
Morwell,2019Q1,188000.0,2019
Morwell,2019Q2,175500.0,2019
Morwell,2019Q3,171000.0,2019
Mount Beauty,2018Q3,235000.0,2018
Mount Beauty,2018Q4,322500.0,2018
Mount Beauty,2019Q1,286300.0,2019
Mount Beauty,2019Q2,302300.0,2019
Mount Beauty,2019Q3,300000.0,2019
Mount Clear,2018Q3,400000.0,2018
Mount Clear,2018Q4,367500.0,2018
Mount Clear,2019Q1,395000.0,2019
Mount Clear,2019Q2,375000.0,2019
Mount Clear,2019Q3,447500.0,2019
Mount Dandenong,2018Q3,640000.0,2018
Mount Dandenong,2018Q4,577500.0,2018
Mount Dandenong,2019Q1,650000.0,2019
Mount Dandenong,2019Q2,602500.0,2019
Mount Dandenong,2019Q3,572500.0,2019
Mount Duneed,2018Q3,557500.0,2018
Mount Duneed,2018Q4,555000.0,2018
Mount Duneed,2019Q1,575000.0,2019
Mount Duneed,2019Q2,495000.0,2019
Mount Duneed,2019Q3,569000.0,2019
Mount Eliza,2018Q3,1290000.0,2018
Mount Eliza,2018Q4,1140000.0,2018
Mount Eliza,2019Q1,1200000.0,2019
Mount Eliza,2019Q2,1112500.0,2019
Mount Eliza,2019Q3,1148800.0,2019
Mount Evelyn,2017Q2,620000.0,2017
Mount Evelyn,2017Q3,585000.0,2017
Mount Evelyn,2018Q3,665000.0,2018
Mount Evelyn,2018Q4,678500.0,2018
Mount Evelyn,2019Q1,640000.0,2019
Mount Evelyn,2019Q2,577000.0,2019
Mount Evelyn,2019Q3,602000.0,2019
Mount Helen,2018Q3,407500.0,2018
Mount Helen,2018Q4,434000.0,2018
Mount Helen,2019Q1,380000.0,2019
Mount Helen,2019Q2,415000.0,2019
Mount Helen,2019Q3,445000.0,2019
Mount Macedon,2018Q3,1236500.0,2018
Mount Macedon,2018Q4,802500.0,2018
Mount Macedon,2019Q1,700000.0,2019
Mount Macedon,2019Q2,700000.0,2019
Mount Macedon,2019Q3,940000.0,2019
Mount Martha,2018Q3,1137500.0,2018
Mount Martha,2018Q4,1285000.0,2018
Mount Martha,2019Q1,1090000.0,2019
Mount Martha,2019Q2,958500.0,2019
Mount Martha,2019Q3,1300000.0,2019
Mount Pleasant,2018Q3,355000.0,2018
Mount Pleasant,2018Q4,367500.0,2018
Mount Pleasant,2019Q1,400000.0,2019
Mount Pleasant,2019Q2,390000.0,2019
Mount Pleasant,2019Q3,317500.0,2019
Mount Waverley,2017Q1,1417500.0,2017
Mount Waverley,2017Q2,1460000.0,2017
Mount Waverley,2017Q3,1425000.0,2017
Mount Waverley,2017Q4,1470000.0,2017
Mount Waverley,2018Q1,1389000.0,2018
Mount Waverley,2018Q2,1240000.0,2018
Mount Waverley,2018Q3,1286500.0,2018
Mount Waverley,2018Q4,1205000.0,2018
Mount Waverley,2019Q1,1197500.0,2019
Mount Waverley,2019Q2,1215000.0,2019
Mount Waverley,2019Q3,1301500.0,2019
Mulgrave,2017Q1,920000.0,2017
Mulgrave,2017Q2,865000.0,2017
Mulgrave,2017Q3,940000.0,2017
Mulgrave,2017Q4,978000.0,2017
Mulgrave,2018Q1,960000.0,2018
Mulgrave,2018Q2,846000.0,2018
Mulgrave,2018Q3,889500.0,2018
Mulgrave,2018Q4,768000.0,2018
Mulgrave,2019Q1,808000.0,2019
Mulgrave,2019Q2,733500.0,2019
Mulgrave,2019Q3,881000.0,2019
Murchison,2018Q3,194000.0,2018
Murchison,2018Q4,210000.0,2018
Murchison,2019Q1,190300.0,2019
Murchison,2019Q2,275000.0,2019
Murchison,2019Q3,219500.0,2019
Murrumbeena,2016Q2,1305000.0,2016
Murrumbeena,2016Q3,1280000.0,2016
Murrumbeena,2016Q4,1360000.0,2016
Murrumbeena,2017Q1,1128000.0,2017
Murrumbeena,2017Q2,1520000.0,2017
Murrumbeena,2017Q3,1440000.0,2017
Murrumbeena,2017Q4,1450000.0,2017
Murrumbeena,2018Q1,1350000.0,2018
Murrumbeena,2018Q2,1550000.0,2018
Murrumbeena,2018Q3,1300000.0,2018
Murrumbeena,2018Q4,1240000.0,2018
Murrumbeena,2019Q1,1042000.0,2019
Murrumbeena,2019Q2,1085000.0,2019
Murrumbeena,2019Q3,1426500.0,2019
Murtoa,2018Q3,115000.0,2018
Murtoa,2018Q4,94000.0,2018
Murtoa,2019Q1,94000.0,2019
Murtoa,2019Q2,117000.0,2019
Murtoa,2019Q3,119000.0,2019
Myrtleford,2018Q3,250000.0,2018
Myrtleford,2018Q4,295000.0,2018
Myrtleford,2019Q1,337500.0,2019
Myrtleford,2019Q2,295000.0,2019
Myrtleford,2019Q3,293000.0,2019
Nagambie,2018Q3,290000.0,2018
Nagambie,2018Q4,337500.0,2018
Nagambie,2019Q1,348000.0,2019
Nagambie,2019Q2,418800.0,2019
Nagambie,2019Q3,365000.0,2019
Narre Warren,2017Q1,652500.0,2017
Narre Warren,2017Q2,581250.0,2017
Narre Warren,2017Q3,636250.0,2017
Narre Warren,2017Q4,655000.0,2017
Narre Warren,2018Q3,597500.0,2018
Narre Warren,2018Q4,593400.0,2018
Narre Warren,2019Q1,575000.0,2019
Narre Warren,2019Q2,565000.0,2019
Narre Warren,2019Q3,593000.0,2019
Narre Warren North,2018Q3,1250000.0,2018
Narre Warren North,2018Q4,1100000.0,2018
Narre Warren North,2019Q1,1173000.0,2019
Narre Warren North,2019Q2,1155000.0,2019
Narre Warren North,2019Q3,985000.0,2019
Narre Warren South,2018Q3,641000.0,2018
Narre Warren South,2018Q4,621500.0,2018
Narre Warren South,2019Q1,632500.0,2019
Narre Warren South,2019Q2,610000.0,2019
Narre Warren South,2019Q3,620000.0,2019
Nathalia,2018Q3,210000.0,2018
Nathalia,2018Q4,215000.0,2018
Nathalia,2019Q1,252500.0,2019
Nathalia,2019Q2,252000.0,2019
Nathalia,2019Q3,181500.0,2019
Neerim South,2018Q3,377800.0,2018
Neerim South,2018Q4,444300.0,2018
Neerim South,2019Q1,476500.0,2019
Neerim South,2019Q2,476500.0,2019
Neerim South,2019Q3,365000.0,2019
Nelson,2018Q3,260000.0,2018
Nelson,2018Q4,359000.0,2018
Nelson,2019Q1,191300.0,2019
Nelson,2019Q2,247500.0,2019
Nelson,2019Q3,200000.0,2019
Nerrina,2018Q3,642500.0,2018
Nerrina,2018Q4,712500.0,2018
Nerrina,2019Q1,727500.0,2019
Nerrina,2019Q2,377000.0,2019
Nerrina,2019Q3,690000.0,2019
New Gisborne,2017Q1,690000.0,2017
New Gisborne,2017Q3,960000.0,2017
New Gisborne,2017Q4,717500.0,2017
New Gisborne,2018Q2,625000.0,2018
New Gisborne,2018Q3,760000.0,2018
New Gisborne,2018Q4,762500.0,2018
New Gisborne,2019Q1,622500.0,2019
New Gisborne,2019Q2,780000.0,2019
New Gisborne,2019Q3,735000.0,2019
Newborough,2018Q3,235000.0,2018
Newborough,2018Q4,286300.0,2018
Newborough,2019Q1,278000.0,2019
Newborough,2019Q2,268000.0,2019
Newborough,2019Q3,257500.0,2019
Newcomb,2018Q3,452000.0,2018
Newcomb,2018Q4,425000.0,2018
Newcomb,2019Q1,461000.0,2019
Newcomb,2019Q2,412000.0,2019
Newcomb,2019Q3,455000.0,2019
Newington,2018Q3,470000.0,2018
Newington,2018Q4,471500.0,2018
Newington,2019Q1,485000.0,2019
Newington,2019Q2,575000.0,2019
Newington,2019Q3,450000.0,2019
Newlands Arm,2018Q3,369000.0,2018
Newlands Arm,2018Q4,310000.0,2018
Newlands Arm,2019Q1,284000.0,2019
Newlands Arm,2019Q2,436000.0,2019
Newlands Arm,2019Q3,480000.0,2019
Newport,2016Q1,915000.0,2016
Newport,2016Q2,942500.0,2016
Newport,2016Q3,936000.0,2016
Newport,2016Q4,990000.0,2016
Newport,2017Q1,1180000.0,2017
Newport,2017Q2,1220000.0,2017
Newport,2017Q3,1110000.0,2017
Newport,2017Q4,968000.0,2017
Newport,2018Q1,1030000.0,2018
Newport,2018Q2,920000.0,2018
Newport,2018Q3,1035000.0,2018
Newport,2018Q4,1075000.0,2018
Newport,2019Q1,1055000.0,2019
Newport,2019Q2,1050000.0,2019
Newport,2019Q3,1073300.0,2019
Newtown (Greater Geelong),2018Q3,892900.0,2018
Newtown (Greater Geelong),2018Q4,897500.0,2018
Newtown (Greater Geelong),2019Q1,765000.0,2019
Newtown (Greater Geelong),2019Q2,846500.0,2019
Newtown (Greater Geelong),2019Q3,752500.0,2019
Nhill,2018Q3,159000.0,2018
Nhill,2018Q4,160000.0,2018
Nhill,2019Q1,165000.0,2019
Nhill,2019Q2,156500.0,2019
Nhill,2019Q3,96500.0,2019
Nichols Point,2018Q3,446250.0,2018
Nichols Point,2018Q4,470000.0,2018
Nichols Point,2019Q1,245000.0,2019
Nichols Point,2019Q2,420000.0,2019
Nichols Point,2019Q3,530000.0,2019
Niddrie,2016Q1,985000.0,2016
Niddrie,2016Q2,1007000.0,2016
Niddrie,2016Q3,975000.0,2016
Niddrie,2016Q4,1155000.0,2016
Niddrie,2017Q1,1291000.0,2017
Niddrie,2017Q2,1235000.0,2017
Niddrie,2017Q3,983000.0,2017
Niddrie,2017Q4,1110500.0,2017
Niddrie,2018Q1,1287500.0,2018
Niddrie,2018Q2,1050000.0,2018
Niddrie,2018Q3,995000.0,2018
Niddrie,2018Q4,1050000.0,2018
Niddrie,2019Q1,950000.0,2019
Niddrie,2019Q2,1093500.0,2019
Niddrie,2019Q3,1147500.0,2019
Noble Park,2017Q2,730000.0,2017
Noble Park,2017Q3,695000.0,2017
Noble Park,2017Q4,715000.0,2017
Noble Park,2018Q1,711250.0,2018
Noble Park,2018Q2,1025000.0,2018
Noble Park,2018Q3,685000.0,2018
Noble Park,2018Q4,630000.0,2018
Noble Park,2019Q1,615000.0,2019
Noble Park,2019Q2,590000.0,2019
Noble Park,2019Q3,630500.0,2019
Noble Park North,2018Q3,660300.0,2018
Noble Park North,2018Q4,606500.0,2018
Noble Park North,2019Q1,612500.0,2019
Noble Park North,2019Q2,610000.0,2019
Noble Park North,2019Q3,597000.0,2019
Norlane,2018Q3,370000.0,2018
Norlane,2018Q4,350000.0,2018
Norlane,2019Q1,356500.0,2019
Norlane,2019Q2,331500.0,2019
Norlane,2019Q3,348000.0,2019
North Bendigo,2018Q3,305000.0,2018
North Bendigo,2018Q4,340000.0,2018
North Bendigo,2019Q1,308000.0,2019
North Bendigo,2019Q2,336300.0,2019
North Bendigo,2019Q3,320000.0,2019
North Geelong,2018Q3,476000.0,2018
North Geelong,2018Q4,481000.0,2018
North Geelong,2019Q1,517300.0,2019
North Geelong,2019Q2,415000.0,2019
North Geelong,2019Q3,490000.0,2019
North Melbourne,2016Q1,2277500.0,2016
North Melbourne,2016Q2,800000.0,2016
North Melbourne,2016Q3,1200000.0,2016
North Melbourne,2016Q4,1266000.0,2016
North Melbourne,2017Q1,1100000.0,2017
North Melbourne,2017Q2,1312500.0,2017
North Melbourne,2017Q3,965000.0,2017
North Melbourne,2017Q4,1475000.0,2017
North Melbourne,2018Q1,1335000.0,2018
North Melbourne,2018Q3,1077500.0,2018
North Melbourne,2018Q4,1200000.0,2018
North Melbourne,2019Q1,1280000.0,2019
North Melbourne,2019Q2,990000.0,2019
North Melbourne,2019Q3,1275000.0,2019
North Warrandyte,2017Q2,1550000.0,2017
North Warrandyte,2017Q3,902000.0,2017
North Warrandyte,2017Q4,720000.0,2017
North Wonthaggi,2018Q3,374000.0,2018
North Wonthaggi,2018Q4,372000.0,2018
North Wonthaggi,2019Q1,387000.0,2019
North Wonthaggi,2019Q2,405000.0,2019
North Wonthaggi,2019Q3,429000.0,2019
Northcote,2016Q1,1334250.0,2016
Northcote,2016Q2,1170000.0,2016
Northcote,2016Q3,1400000.0,2016
Northcote,2016Q4,1255000.0,2016
Northcote,2017Q1,1510000.0,2017
Northcote,2017Q2,1300000.0,2017
Northcote,2017Q3,1300000.0,2017
Northcote,2017Q4,1350000.0,2017
Northcote,2018Q1,1610000.0,2018
Northcote,2018Q2,1497500.0,2018
Northcote,2018Q3,1200000.0,2018
Northcote,2018Q4,1276000.0,2018
Northcote,2019Q1,1230000.0,2019
Northcote,2019Q2,1173000.0,2019
Northcote,2019Q3,1346500.0,2019
Notting Hill,2017Q1,1254000.0,2017
Notting Hill,2017Q3,1142500.0,2017
Notting Hill,2017Q4,1100000.0,2017
Notting Hill,2018Q3,840000.0,2018
Notting Hill,2018Q4,893000.0,2018
Notting Hill,2019Q1,845000.0,2019
Notting Hill,2019Q2,870000.0,2019
Notting Hill,2019Q3,1181000.0,2019
Numurkah,2018Q3,226500.0,2018
Numurkah,2018Q4,232500.0,2018
Numurkah,2019Q1,295000.0,2019
Numurkah,2019Q2,265000.0,2019
Numurkah,2019Q3,245000.0,2019
Nunawading,2017Q1,1013000.0,2017
Nunawading,2017Q2,1060000.0,2017
Nunawading,2017Q3,1040000.0,2017
Nunawading,2017Q4,1310000.0,2017
Nunawading,2018Q1,950000.0,2018
Nunawading,2018Q2,1051000.0,2018
Nunawading,2018Q3,970300.0,2018
Nunawading,2018Q4,860000.0,2018
Nunawading,2019Q1,890000.0,2019
Nunawading,2019Q2,876000.0,2019
Nunawading,2019Q3,940000.0,2019
Nyora,2018Q3,318800.0,2018
Nyora,2018Q4,535000.0,2018
Nyora,2019Q1,332500.0,2019
Nyora,2019Q2,375000.0,2019
Nyora,2019Q3,352500.0,2019
Oak Park,2016Q1,865000.0,2016
Oak Park,2016Q2,840000.0,2016
Oak Park,2016Q3,812750.0,2016
Oak Park,2016Q4,965000.0,2016
Oak Park,2017Q1,1138000.0,2017
Oak Park,2017Q2,1071888.0,2017
Oak Park,2017Q3,955000.0,2017
Oak Park,2017Q4,990000.0,2017
Oak Park,2018Q1,790000.0,2018
Oak Park,2018Q3,862500.0,2018
Oak Park,2018Q4,877000.0,2018
Oak Park,2019Q1,801300.0,2019
Oak Park,2019Q2,760000.0,2019
Oak Park,2019Q3,947500.0,2019
Oakleigh,2016Q2,881500.0,2016
Oakleigh,2016Q3,880000.0,2016
Oakleigh,2016Q4,1137500.0,2016
Oakleigh,2017Q1,1091500.0,2017
Oakleigh,2017Q2,1225000.0,2017
Oakleigh,2017Q3,1362500.0,2017
Oakleigh,2017Q4,1155000.0,2017
Oakleigh,2018Q1,1455000.0,2018
Oakleigh,2018Q3,1187500.0,2018
Oakleigh,2018Q4,1075000.0,2018
Oakleigh,2019Q1,1075000.0,2019
Oakleigh,2019Q2,1078000.0,2019
Oakleigh,2019Q3,1100000.0,2019
Oakleigh East,2017Q1,1525000.0,2017
Oakleigh East,2017Q2,1292000.0,2017
Oakleigh East,2017Q3,1150000.0,2017
Oakleigh East,2017Q4,1111000.0,2017
Oakleigh East,2018Q1,1325000.0,2018
Oakleigh East,2018Q3,965000.0,2018
Oakleigh East,2018Q4,1065000.0,2018
Oakleigh East,2019Q1,962500.0,2019
Oakleigh East,2019Q2,942500.0,2019
Oakleigh East,2019Q3,1026100.0,2019
Oakleigh South,2016Q1,1045500.0,2016
Oakleigh South,2016Q2,800000.0,2016
Oakleigh South,2016Q3,900000.0,2016
Oakleigh South,2016Q4,990250.0,2016
Oakleigh South,2017Q1,1093500.0,2017
Oakleigh South,2017Q2,1202750.0,2017
Oakleigh South,2017Q3,1030000.0,2017
Oakleigh South,2017Q4,1021000.0,2017
Oakleigh South,2018Q1,898000.0,2018
Oakleigh South,2018Q2,1000000.0,2018
Oakleigh South,2018Q3,926500.0,2018
Oakleigh South,2018Q4,896000.0,2018
Oakleigh South,2019Q1,895000.0,2019
Oakleigh South,2019Q2,889000.0,2019
Oakleigh South,2019Q3,886000.0,2019
Ocean Grove,2018Q3,680000.0,2018
Ocean Grove,2018Q4,700000.0,2018
Ocean Grove,2019Q1,655000.0,2019
Ocean Grove,2019Q2,701000.0,2019
Ocean Grove,2019Q3,687500.0,2019
Officer,2017Q3,561000.0,2017
Officer,2017Q4,590000.0,2017
Officer,2018Q3,560000.0,2018
Officer,2018Q4,550000.0,2018
Officer,2019Q1,543800.0,2019
Officer,2019Q2,544000.0,2019
Officer,2019Q3,551600.0,2019
Officer South,2018Q3,569600.0,2018
Officer South,2018Q4,569600.0,2018
Officer South,2019Q1,335000.0,2019
Officer South,2019Q2,693300.0,2019
Officer South,2019Q3,753500.0,2019
Olinda,2018Q3,720000.0,2018
Olinda,2018Q4,855500.0,2018
Olinda,2019Q1,690000.0,2019
Olinda,2019Q2,769000.0,2019
Olinda,2019Q3,775000.0,2019
Orbost,2018Q3,160000.0,2018
Orbost,2018Q4,190000.0,2018
Orbost,2019Q1,156000.0,2019
Orbost,2019Q2,185000.0,2019
Orbost,2019Q3,260000.0,2019
Ormond,2016Q1,1715000.0,2016
Ormond,2016Q2,1500000.0,2016
Ormond,2016Q3,1452500.0,2016
Ormond,2016Q4,1557500.0,2016
Ormond,2017Q1,1660000.0,2017
Ormond,2017Q2,1393000.0,2017
Ormond,2017Q3,1595000.0,2017
Ormond,2017Q4,1605000.0,2017
Ormond,2018Q1,1760000.0,2018
Ormond,2018Q3,1765000.0,2018
Ormond,2018Q4,1420000.0,2018
Ormond,2019Q1,1395000.0,2019
Ormond,2019Q2,1300000.0,2019
Ormond,2019Q3,1460000.0,2019
Osborne,2018Q3,748000.0,2018
Osborne,2018Q4,757500.0,2018
Osborne,2019Q1,709000.0,2019
Osborne,2019Q2,780000.0,2019
Osborne,2019Q3,771500.0,2019
Ouyen,2018Q3,61000.0,2018
Ouyen,2018Q4,115300.0,2018
Ouyen,2019Q1,85000.0,2019
Ouyen,2019Q2,115000.0,2019
Ouyen,2019Q3,112300.0,2019
Pakenham,2017Q1,510000.0,2017
Pakenham,2017Q2,410500.0,2017
Pakenham,2017Q3,475000.0,2017
Pakenham,2017Q4,502500.0,2017
Pakenham,2018Q1,841000.0,2018
Pakenham,2018Q3,515000.0,2018
Pakenham,2018Q4,495000.0,2018
Pakenham,2019Q1,480000.0,2019
Pakenham,2019Q2,480000.0,2019
Pakenham,2019Q3,488000.0,2019
Paradise Beach,2018Q3,340000.0,2018
Paradise Beach,2018Q4,177500.0,2018
Paradise Beach,2019Q1,202800.0,2019
Paradise Beach,2019Q2,100000.0,2019
Paradise Beach,2019Q3,212000.0,2019
Park Orchards,2018Q3,1665000.0,2018
Park Orchards,2018Q4,1360000.0,2018
Park Orchards,2019Q1,1500000.0,2019
Park Orchards,2019Q2,1430000.0,2019
Park Orchards,2019Q3,1312500.0,2019
Parkdale,2017Q1,985000.0,2017
Parkdale,2017Q2,1300000.0,2017
Parkdale,2017Q3,1230000.0,2017
Parkdale,2017Q4,1335000.0,2017
Parkdale,2018Q1,1370000.0,2018
Parkdale,2018Q2,1150000.0,2018
Parkdale,2018Q3,1250000.0,2018
Parkdale,2018Q4,1200000.0,2018
Parkdale,2019Q1,1130000.0,2019
Parkdale,2019Q2,1130000.0,2019
Parkdale,2019Q3,1146000.0,2019
Parkville,2016Q1,1230000.0,2016
Parkville,2016Q2,1788000.0,2016
Parkville,2016Q3,1828000.0,2016
Parkville,2016Q4,1717500.0,2016
Parkville,2017Q2,2732500.0,2017
Parkville,2017Q4,1620000.0,2017
Parkville,2018Q3,3037500.0,2018
Parkville,2018Q4,2815000.0,2018
Parkville,2019Q1,1300000.0,2019
Parkville,2019Q2,1380000.0,2019
Parkville,2019Q3,2012500.0,2019
Pascoe Vale,2016Q1,915000.0,2016
Pascoe Vale,2016Q2,700000.0,2016
Pascoe Vale,2016Q3,770000.0,2016
Pascoe Vale,2016Q4,818000.0,2016
Pascoe Vale,2017Q1,870000.0,2017
Pascoe Vale,2017Q2,893000.0,2017
Pascoe Vale,2017Q3,850000.0,2017
Pascoe Vale,2017Q4,890500.0,2017
Pascoe Vale,2018Q1,863000.0,2018
Pascoe Vale,2018Q2,907500.0,2018
Pascoe Vale,2018Q3,875000.0,2018
Pascoe Vale,2018Q4,818200.0,2018
Pascoe Vale,2019Q1,805000.0,2019
Pascoe Vale,2019Q2,840000.0,2019
Pascoe Vale,2019Q3,847000.0,2019
Pascoe Vale South,2018Q3,955000.0,2018
Pascoe Vale South,2018Q4,890000.0,2018
Pascoe Vale South,2019Q1,800000.0,2019
Pascoe Vale South,2019Q2,903800.0,2019
Pascoe Vale South,2019Q3,966800.0,2019
Patterson Gardens,2018Q3,908000.0,2018
Patterson Gardens,2018Q4,863000.0,2018
Patterson Gardens,2019Q1,963000.0,2019
Patterson Gardens,2019Q2,975000.0,2019
Patterson Gardens,2019Q3,890000.0,2019
Patterson Lakes,2017Q3,670000.0,2017
Patterson Lakes,2017Q4,709500.0,2017
Patterson Lakes,2018Q1,975000.0,2018
Patterson Lakes,2018Q3,952500.0,2018
Patterson Lakes,2018Q4,980000.0,2018
Patterson Lakes,2019Q1,923000.0,2019
Patterson Lakes,2019Q2,870000.0,2019
Patterson Lakes,2019Q3,805000.0,2019
Paynesville,2018Q3,412500.0,2018
Paynesville,2018Q4,360000.0,2018
Paynesville,2019Q1,322500.0,2019
Paynesville,2019Q2,299000.0,2019
Paynesville,2019Q3,350000.0,2019
Pearcedale,2018Q3,635000.0,2018
Pearcedale,2018Q4,700000.0,2018
Pearcedale,2019Q1,650000.0,2019
Pearcedale,2019Q2,643000.0,2019
Pearcedale,2019Q3,692000.0,2019
Penshurst,2018Q3,201000.0,2018
Penshurst,2018Q4,177500.0,2018
Penshurst,2019Q1,165000.0,2019
Penshurst,2019Q2,203500.0,2019
Penshurst,2019Q3,165000.0,2019
Pioneer Bay,2018Q3,327500.0,2018
Pioneer Bay,2018Q4,377500.0,2018
Pioneer Bay,2019Q1,285000.0,2019
Pioneer Bay,2019Q2,310000.0,2019
Pioneer Bay,2019Q3,347500.0,2019
Plenty,2017Q3,942000.0,2017
Plenty,2017Q4,1340000.0,2017
Plenty,2018Q3,1165000.0,2018
Plenty,2018Q4,1220000.0,2018
Plenty,2019Q1,947800.0,2019
Plenty,2019Q2,1307500.0,2019
Plenty,2019Q3,1400000.0,2019
Plumpton,2017Q3,605000.0,2017
Plumpton,2017Q4,554000.0,2017
Plumpton,2018Q1,677500.0,2018
Plumpton,2018Q2,464000.0,2018
Plumpton,2018Q4,630000.0,2018
Point Cook,2017Q1,660000.0,2017
Point Cook,2017Q2,703000.0,2017
Point Cook,2017Q3,655000.0,2017
Point Cook,2017Q4,640000.0,2017
Point Cook,2018Q1,717760.0,2018
Point Cook,2018Q2,670000.0,2018
Point Cook,2018Q3,662500.0,2018
Point Cook,2018Q4,615000.0,2018
Point Cook,2019Q1,625000.0,2019
Point Cook,2019Q2,629000.0,2019
Point Cook,2019Q3,657500.0,2019
Point Lonsdale,2018Q3,789000.0,2018
Point Lonsdale,2018Q4,880000.0,2018
Point Lonsdale,2019Q1,827500.0,2019
Point Lonsdale,2019Q2,840000.0,2019
Point Lonsdale,2019Q3,795000.0,2019
Poowong,2018Q3,322000.0,2018
Poowong,2018Q4,330000.0,2018
Poowong,2019Q1,370000.0,2019
Poowong,2019Q2,370000.0,2019
Poowong,2019Q3,511500.0,2019
Porepunkah,2018Q3,652500.0,2018
Porepunkah,2018Q4,595000.0,2018
Porepunkah,2019Q1,615000.0,2019
Porepunkah,2019Q2,680000.0,2019
Porepunkah,2019Q3,515100.0,2019
Port Albert,2018Q3,186000.0,2018
Port Albert,2018Q4,297500.0,2018
Port Albert,2019Q1,153000.0,2019
Port Albert,2019Q2,153000.0,2019
Port Albert,2019Q3,311300.0,2019
Port Fairy,2018Q3,620000.0,2018
Port Fairy,2018Q4,718500.0,2018
Port Fairy,2019Q1,640000.0,2019
Port Fairy,2019Q2,540000.0,2019
Port Fairy,2019Q3,620000.0,2019
Port Melbourne,2016Q1,1740500.0,2016
Port Melbourne,2016Q2,1346500.0,2016
Port Melbourne,2016Q3,1363500.0,2016
Port Melbourne,2016Q4,1350000.0,2016
