Suburb,Rooms,Type,Price,Date,Postcode,Bathroom,Car,Lattitude,Longtitude,Regionname,PriceRange,Year,Season,Month
Kew,2,u,643000.0,2017-05-20,3101.0,1.0,1.0,-37.8018,145.0376,Southern Metropolitan,0.1M - 1M,2017,Autumn,May
Kew,3,t,835000.0,2017-05-20,3101.0,2.0,2.0,-37.7944,145.0327,Southern Metropolitan,0.1M - 1M,2017,Autumn,May
Kew,3,t,870000.0,2017-05-20,3101.0,1.0,1.0,-37.8049,145.0399,Southern Metropolitan,0.1M - 1M,2017,Autumn,May
Kew,2,u,736000.0,2017-04-22,3101.0,1.0,1.0,-37.8022,145.035,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
Kew East,2,u,720000.0,2017-06-05,3102.0,1.0,1.0,-37.7939,145.0529,Southern Metropolitan,0.1M - 1M,2017,Winter,June
Kew East,3,t,1200000.0,2017-05-13,3102.0,1.0,1.0,-37.7939,145.0529,Southern Metropolitan,1M - 3M,2017,Autumn,May
Kew East,3,h,1700000.0,2017-05-20,3102.0,1.0,1.0,-37.7939,145.0529,Southern Metropolitan,1M - 3M,2017,Autumn,May
Kew East,2,u,590000.0,2017-05-20,3102.0,1.0,1.0,-37.7974,145.0526,Southern Metropolitan,0.1M - 1M,2017,Autumn,May
Kew East,3,h,1402000.0,2017-04-22,3102.0,2.0,2.0,-37.7927,145.056,Southern Metropolitan,1M - 3M,2017,Autumn,April
Kew East,3,t,1205000.0,2017-04-22,3102.0,2.0,2.0,-37.7864,145.0631,Southern Metropolitan,1M - 3M,2017,Autumn,April
Kew East,4,h,2480000.0,2017-04-29,3102.0,1.0,1.0,-37.7939,145.0529,Southern Metropolitan,1M - 3M,2017,Autumn,April
Kew East,5,h,2756000.0,2017-04-29,3102.0,1.0,1.0,-37.7939,145.0529,Southern Metropolitan,1M - 3M,2017,Autumn,April
Kingsville,3,h,1108000.0,2017-06-05,3012.0,1.0,1.0,-37.8089,144.8804,Western Metropolitan,1M - 3M,2017,Winter,June
Kingsville,3,h,1190000.0,2017-05-13,3012.0,1.0,1.0,-37.8082,144.8828,Western Metropolitan,1M - 3M,2017,Autumn,May
Kingsville,4,h,1205000.0,2017-05-20,3012.0,1.0,1.0,-37.8105,144.8803,Western Metropolitan,1M - 3M,2017,Autumn,May
Kingsville,3,h,860000.0,2017-04-29,3012.0,1.0,3.0,-37.8083,144.8754,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Maidstone,3,h,836000.0,2017-06-05,3012.0,1.0,1.0,-37.7847,144.875,Western Metropolitan,0.1M - 1M,2017,Winter,June
Maidstone,3,h,760000.0,2017-08-04,3012.0,1.0,2.0,-37.7858,144.8757,Western Metropolitan,0.1M - 1M,2017,Winter,August
Maidstone,3,h,873000.0,2017-05-13,3012.0,1.0,2.0,-37.7876,144.8752,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Maidstone,2,h,640000.0,2017-05-20,3012.0,1.0,2.0,-37.7887,144.8828,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Maidstone,3,t,680000.0,2017-05-20,3012.0,3.0,2.0,-37.7794,144.872,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Maidstone,3,h,725000.0,2017-05-20,3012.0,2.0,2.0,-37.7825,144.8833,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Maidstone,3,t,675000.0,2017-05-20,3012.0,1.0,1.0,-37.7847,144.875,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Maidstone,2,h,472500.0,2017-05-20,3012.0,1.0,0.0,-37.7835,144.8723,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Maidstone,3,t,675000.0,2017-04-22,3012.0,2.0,2.0,-37.785,144.8673,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Maidstone,2,u,405000.0,2017-04-22,3012.0,2.0,1.0,-37.7794,144.872,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Maidstone,4,t,838000.0,2017-04-29,3012.0,2.0,2.0,-37.7844,144.8758,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Maidstone,3,h,930000.0,2017-04-29,3012.0,1.0,2.0,-37.7851,144.8654,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Malvern,1,u,365000.0,2017-06-05,3144.0,1.0,1.0,-37.8691,145.0345,Southern Metropolitan,0.1M - 1M,2017,Winter,June
Malvern,2,t,1000000.0,2017-06-05,3144.0,2.0,1.0,-37.8486,145.0321,Southern Metropolitan,0.1M - 1M,2017,Winter,June
Malvern,1,u,456000.0,2017-06-05,3144.0,1.0,1.0,-37.8515,145.0372,Southern Metropolitan,0.1M - 1M,2017,Winter,June
Malvern,3,h,2250000.0,2017-05-13,3144.0,2.0,2.0,-37.8654,145.0297,Southern Metropolitan,1M - 3M,2017,Autumn,May
Malvern,3,h,2000000.0,2017-05-13,3144.0,1.0,2.0,-37.8636,145.0301,Southern Metropolitan,1M - 3M,2017,Autumn,May
Malvern,1,u,400000.0,2017-04-29,3144.0,1.0,1.0,-37.8584,145.0352,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
Malvern,2,h,2245000.0,2017-04-29,3144.0,1.0,1.0,-37.8502,145.0386,Southern Metropolitan,1M - 3M,2017,Autumn,April
Malvern East,3,h,2250000.0,2017-06-05,3145.0,1.0,2.0,-37.883,145.0791,Southern Metropolitan,1M - 3M,2017,Winter,June
Malvern East,4,h,3200000.0,2017-08-04,3145.0,2.0,2.0,-37.8693,145.0423,Southern Metropolitan,3M - 5M,2017,Winter,August
Malvern East,3,h,1380000.0,2017-08-04,3145.0,1.0,2.0,-37.8757,145.066,Southern Metropolitan,1M - 3M,2017,Winter,August
Malvern East,1,u,267500.0,2017-08-04,3145.0,1.0,1.0,-37.8779,145.0873,Southern Metropolitan,0.1M - 1M,2017,Winter,August
Malvern East,3,t,910000.0,2017-05-13,3145.0,1.0,1.0,-37.8758,145.0618,Southern Metropolitan,0.1M - 1M,2017,Autumn,May
Malvern East,4,h,1290000.0,2017-05-13,3145.0,2.0,2.0,-37.8914,145.0842,Southern Metropolitan,1M - 3M,2017,Autumn,May
Malvern East,3,h,2020000.0,2017-05-13,3145.0,2.0,2.0,-37.8723,145.0387,Southern Metropolitan,1M - 3M,2017,Autumn,May
Malvern East,2,u,1211000.0,2017-05-20,3145.0,1.0,1.0,-37.8718,145.0526,Southern Metropolitan,1M - 3M,2017,Autumn,May
Malvern East,4,h,1380000.0,2017-05-20,3145.0,2.0,2.0,-37.8806,145.0831,Southern Metropolitan,1M - 3M,2017,Autumn,May
Malvern East,4,h,1715157.0,2017-05-20,3145.0,3.0,2.0,-37.8792,145.0869,Southern Metropolitan,1M - 3M,2017,Autumn,May
Malvern East,4,t,1510000.0,2017-05-20,3145.0,3.0,2.0,-37.87300000000001,145.0664,Southern Metropolitan,1M - 3M,2017,Autumn,May
Malvern East,3,h,1220000.0,2017-04-29,3145.0,1.0,2.0,-37.8784,145.0654,Southern Metropolitan,1M - 3M,2017,Autumn,April
Malvern East,4,h,1465000.0,2017-04-29,3145.0,2.0,2.0,-37.87300000000001,145.0665,Southern Metropolitan,1M - 3M,2017,Autumn,April
Maribyrnong,3,h,1110000.0,2017-06-05,3032.0,1.0,1.0,-37.7758,144.889,Western Metropolitan,1M - 3M,2017,Winter,June
Maribyrnong,2,u,600000.0,2017-06-05,3032.0,1.0,1.0,-37.7758,144.889,Western Metropolitan,0.1M - 1M,2017,Winter,June
Maribyrnong,2,t,431000.0,2017-08-04,3032.0,1.0,1.0,-37.7722,144.8807,Western Metropolitan,0.1M - 1M,2017,Winter,August
Maribyrnong,2,u,355000.0,2017-08-04,3032.0,1.0,1.0,-37.7758,144.889,Western Metropolitan,0.1M - 1M,2017,Winter,August
Maribyrnong,3,h,801000.0,2017-08-04,3032.0,1.0,1.0,-37.7758,144.889,Western Metropolitan,0.1M - 1M,2017,Winter,August
Maribyrnong,3,h,950000.0,2017-05-13,3032.0,1.0,1.0,-37.7758,144.889,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Maribyrnong,4,h,1080000.0,2017-05-13,3032.0,1.0,1.0,-37.7758,144.889,Western Metropolitan,1M - 3M,2017,Autumn,May
Maribyrnong,5,h,1620000.0,2017-04-29,3032.0,3.0,2.0,-37.7637,144.8843,Western Metropolitan,1M - 3M,2017,Autumn,April
Maribyrnong,4,h,1190000.0,2017-04-29,3032.0,3.0,2.0,-37.7641,144.8885,Western Metropolitan,1M - 3M,2017,Autumn,April
Melbourne,1,u,432000.0,2017-06-05,3000.0,1.0,1.0,-37.8116,144.9603,Northern Metropolitan,0.1M - 1M,2017,Winter,June
Melbourne,3,u,750000.0,2017-06-05,3000.0,1.0,1.0,-37.8129,144.9634,Northern Metropolitan,0.1M - 1M,2017,Winter,June
Melbourne,4,u,1850000.0,2017-08-04,3000.0,2.0,1.0,-37.8177,144.9544,Northern Metropolitan,1M - 3M,2017,Winter,August
Melbourne,1,u,333000.0,2017-08-04,3000.0,1.0,0.0,-37.8122,144.9582,Northern Metropolitan,0.1M - 1M,2017,Winter,August
Melbourne,3,u,850000.0,2017-08-04,3000.0,1.0,1.0,-37.8129,144.9634,Northern Metropolitan,0.1M - 1M,2017,Winter,August
Melbourne,2,u,452000.0,2017-05-13,3000.0,1.0,0.0,-37.8084,144.9602,Northern Metropolitan,0.1M - 1M,2017,Autumn,May
Melbourne,2,u,637500.0,2017-05-20,3000.0,1.0,1.0,-37.8129,144.9634,Northern Metropolitan,0.1M - 1M,2017,Autumn,May
Melbourne,3,u,1100000.0,2017-05-20,3000.0,1.0,1.0,-37.8129,144.9634,Northern Metropolitan,1M - 3M,2017,Autumn,May
Melbourne,3,u,895000.0,2017-04-22,3000.0,2.0,3.0,-37.8095,144.9691,Northern Metropolitan,0.1M - 1M,2017,Autumn,April
Melbourne,1,u,275000.0,2017-04-22,3000.0,1.0,0.0,-37.8199,144.9558,Northern Metropolitan,0.1M - 1M,2017,Autumn,April
Melbourne,2,u,683000.0,2017-04-22,3000.0,2.0,1.0,-37.8211,144.9559,Northern Metropolitan,0.1M - 1M,2017,Autumn,April
Melbourne,2,u,640000.0,2017-04-22,3000.0,1.0,1.0,-37.8106,144.9646,Northern Metropolitan,0.1M - 1M,2017,Autumn,April
Melbourne,3,u,1175000.0,2017-04-29,3000.0,3.0,2.0,-37.8129,144.9634,Northern Metropolitan,1M - 3M,2017,Autumn,April
Melbourne,2,u,1236000.0,2017-04-29,3000.0,1.0,1.0,-37.8129,144.9634,Northern Metropolitan,1M - 3M,2017,Autumn,April
Melbourne,3,u,730000.0,2017-04-29,3000.0,1.0,1.0,-37.8129,144.9634,Northern Metropolitan,0.1M - 1M,2017,Autumn,April
Mont Albert,4,h,1865000.0,2017-06-05,3127.0,2.0,2.0,-37.8149,145.11,Eastern Metropolitan,1M - 3M,2017,Winter,June
Mont Albert,2,u,770000.0,2017-06-05,3127.0,1.0,1.0,-37.817,145.1089,Eastern Metropolitan,0.1M - 1M,2017,Winter,June
Mont Albert,2,u,820000.0,2017-08-04,3127.0,1.0,1.0,-37.817,145.1089,Eastern Metropolitan,0.1M - 1M,2017,Winter,August
Mont Albert,4,h,2100000.0,2017-05-13,3127.0,2.0,5.0,-37.812,145.1082,Eastern Metropolitan,1M - 3M,2017,Autumn,May
Mont Albert,4,h,2660000.0,2017-05-13,3127.0,1.0,1.0,-37.817,145.1089,Eastern Metropolitan,1M - 3M,2017,Autumn,May
Mont Albert,2,h,665000.0,2017-05-13,3127.0,1.0,1.0,-37.817,145.1089,Eastern Metropolitan,0.1M - 1M,2017,Autumn,May
Mont Albert,2,u,442500.0,2017-05-20,3127.0,1.0,1.0,-37.8212,145.1064,Eastern Metropolitan,0.1M - 1M,2017,Autumn,May
Mont Albert,3,h,1587000.0,2017-05-20,3127.0,2.0,2.0,-37.8203,145.1105,Eastern Metropolitan,1M - 3M,2017,Autumn,May
Mont Albert,4,h,2365000.0,2017-04-29,3127.0,2.0,2.0,-37.8127,145.107,Eastern Metropolitan,1M - 3M,2017,Autumn,April
Mont Albert,2,u,651500.0,2017-04-29,3127.0,1.0,1.0,-37.817,145.1089,Eastern Metropolitan,0.1M - 1M,2017,Autumn,April
Moonee Ponds,1,u,296000.0,2017-06-05,3039.0,1.0,1.0,-37.7605,144.9071,Western Metropolitan,0.1M - 1M,2017,Winter,June
Moonee Ponds,4,h,1531000.0,2017-06-05,3039.0,2.0,3.0,-37.7709,144.9338,Western Metropolitan,1M - 3M,2017,Winter,June
Moonee Ponds,2,u,439000.0,2017-08-04,3039.0,1.0,1.0,-37.7679,144.9245,Western Metropolitan,0.1M - 1M,2017,Winter,August
Moonee Ponds,2,h,1040000.0,2017-08-04,3039.0,1.0,2.0,-37.7663,144.9098,Western Metropolitan,1M - 3M,2017,Winter,August
Moonee Ponds,3,h,1670000.0,2017-08-04,3039.0,2.0,2.0,-37.7627,144.9047,Western Metropolitan,1M - 3M,2017,Winter,August
Moonee Ponds,4,h,1940000.0,2017-08-04,3039.0,2.0,3.0,-37.7686,144.912,Western Metropolitan,1M - 3M,2017,Winter,August
Moonee Ponds,2,u,560000.0,2017-08-04,3039.0,2.0,1.0,-37.7675,144.92,Western Metropolitan,0.1M - 1M,2017,Winter,August
Moonee Ponds,2,h,940000.0,2017-08-04,3039.0,1.0,2.0,-37.773,144.9332,Western Metropolitan,0.1M - 1M,2017,Winter,August
Moonee Ponds,4,h,1515000.0,2017-08-04,3039.0,2.0,3.0,-37.7644,144.9061,Western Metropolitan,1M - 3M,2017,Winter,August
Moonee Ponds,3,h,1100000.0,2017-05-13,3039.0,2.0,1.0,-37.7595,144.9255,Western Metropolitan,1M - 3M,2017,Autumn,May
Moonee Ponds,2,h,1350000.0,2017-05-13,3039.0,1.0,1.0,-37.7589,144.9184,Western Metropolitan,1M - 3M,2017,Autumn,May
Moonee Ponds,5,h,2300000.0,2017-05-13,3039.0,2.0,2.0,-37.7611,144.9095,Western Metropolitan,1M - 3M,2017,Autumn,May
Moonee Ponds,2,h,1302500.0,2017-05-13,3039.0,1.0,2.0,-37.7692,144.9353,Western Metropolitan,1M - 3M,2017,Autumn,May
Moonee Ponds,3,h,1420200.0,2017-05-20,3039.0,2.0,2.0,-37.7619,144.9083,Western Metropolitan,1M - 3M,2017,Autumn,May
Moonee Ponds,2,h,970000.0,2017-05-20,3039.0,1.0,2.0,-37.7641,144.9073,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Moonee Ponds,4,h,1900000.0,2017-05-20,3039.0,1.0,1.0,-37.7661,144.9195,Western Metropolitan,1M - 3M,2017,Autumn,May
Moonee Ponds,3,h,1070000.0,2017-05-20,3039.0,1.0,2.0,-37.7616,144.9284,Western Metropolitan,1M - 3M,2017,Autumn,May
Moonee Ponds,2,u,542000.0,2017-04-29,3039.0,2.0,1.0,-37.7679,144.9245,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Moonee Ponds,3,h,1240000.0,2017-04-29,3039.0,2.0,2.0,-37.767,144.9108,Western Metropolitan,1M - 3M,2017,Autumn,April
Moonee Ponds,4,h,955000.0,2017-04-29,3039.0,2.0,3.0,-37.7615,144.9094,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Moonee Ponds,4,h,1680000.0,2017-04-29,3039.0,1.0,1.0,-37.7661,144.9195,Western Metropolitan,1M - 3M,2017,Autumn,April
Moonee Ponds,3,t,1410000.0,2017-04-29,3039.0,3.0,2.0,-37.7685,144.9294,Western Metropolitan,1M - 3M,2017,Autumn,April
Murrumbeena,4,h,1656000.0,2017-06-05,3163.0,2.0,2.0,-37.8879,145.0768,Southern Metropolitan,1M - 3M,2017,Winter,June
Murrumbeena,2,h,707000.0,2017-08-04,3163.0,1.0,1.0,-37.8949,145.072,Southern Metropolitan,0.1M - 1M,2017,Winter,August
Murrumbeena,2,u,770000.0,2017-05-13,3163.0,1.0,3.0,-37.8953,145.0731,Southern Metropolitan,0.1M - 1M,2017,Autumn,May
Murrumbeena,2,u,582000.0,2017-05-13,3163.0,1.0,2.0,-37.8892,145.0664,Southern Metropolitan,0.1M - 1M,2017,Autumn,May
Murrumbeena,3,h,1200000.0,2017-05-13,3163.0,1.0,1.0,-37.8963,145.0704,Southern Metropolitan,1M - 3M,2017,Autumn,May
Murrumbeena,2,u,490000.0,2017-05-20,3163.0,1.0,1.0,-37.9025,145.066,Southern Metropolitan,0.1M - 1M,2017,Autumn,May
Murrumbeena,4,h,1600000.0,2017-05-20,3163.0,1.0,1.0,-37.8963,145.0704,Southern Metropolitan,1M - 3M,2017,Autumn,May
Murrumbeena,3,h,1255000.0,2017-04-22,3163.0,1.0,2.0,-37.9059,145.0733,Southern Metropolitan,1M - 3M,2017,Autumn,April
Murrumbeena,2,u,420500.0,2017-04-22,3163.0,1.0,1.0,-37.8913,145.0673,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
Murrumbeena,1,u,261000.0,2017-04-22,3163.0,1.0,1.0,-37.8867,145.0699,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
Murrumbeena,2,u,535000.0,2017-04-22,3163.0,1.0,1.0,-37.8999,145.0643,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
Murrumbeena,2,h,1416000.0,2017-04-22,3163.0,1.0,1.0,-37.8963,145.0704,Southern Metropolitan,1M - 3M,2017,Autumn,April
Murrumbeena,2,u,586000.0,2017-04-29,3163.0,2.0,1.0,-37.8882,145.0666,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
Murrumbeena,2,u,926000.0,2017-04-29,3163.0,1.0,2.0,-37.8907,145.0761,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
Newport,4,h,1230000.0,2017-06-05,3015.0,2.0,1.0,-37.8433,144.8774,Western Metropolitan,1M - 3M,2017,Winter,June
Newport,4,h,1560000.0,2017-06-05,3015.0,2.0,3.0,-37.8439,144.8733,Western Metropolitan,1M - 3M,2017,Winter,June
Newport,3,h,2000000.0,2017-06-05,3015.0,1.0,2.0,-37.836,144.8784,Western Metropolitan,1M - 3M,2017,Winter,June
Newport,2,h,820000.0,2017-06-05,3015.0,1.0,1.0,-37.8425,144.8766,Western Metropolitan,0.1M - 1M,2017,Winter,June
Newport,3,h,1530000.0,2017-08-04,3015.0,1.0,2.0,-37.8485,144.8909,Western Metropolitan,1M - 3M,2017,Winter,August
Newport,3,h,1400000.0,2017-08-04,3015.0,1.0,4.0,-37.8457,144.8924,Western Metropolitan,1M - 3M,2017,Winter,August
Newport,3,h,1200000.0,2017-08-04,3015.0,1.0,0.0,-37.8437,144.8809,Western Metropolitan,1M - 3M,2017,Winter,August
Newport,3,h,1325500.0,2017-08-04,3015.0,2.0,0.0,-37.844,144.889,Western Metropolitan,1M - 3M,2017,Winter,August
Newport,2,h,890000.0,2017-08-04,3015.0,1.0,0.0,-37.8415,144.884,Western Metropolitan,0.1M - 1M,2017,Winter,August
Newport,4,h,1120000.0,2017-08-04,3015.0,1.0,1.0,-37.8429,144.8786,Western Metropolitan,1M - 3M,2017,Winter,August
Newport,2,u,497000.0,2017-08-04,3015.0,1.0,1.0,-37.8418,144.8782,Western Metropolitan,0.1M - 1M,2017,Winter,August
Newport,3,h,975000.0,2017-05-13,3015.0,2.0,2.0,-37.8334,144.8673,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Newport,5,h,1820000.0,2017-05-13,3015.0,2.0,7.0,-37.8437,144.865,Western Metropolitan,1M - 3M,2017,Autumn,May
Newport,3,t,900000.0,2017-05-13,3015.0,2.0,2.0,-37.8389,144.8666,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Newport,3,t,870000.0,2017-05-13,3015.0,1.0,1.0,-37.8429,144.8786,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Newport,3,h,1410000.0,2017-05-20,3015.0,2.0,2.0,-37.8496,144.8868,Western Metropolitan,1M - 3M,2017,Autumn,May
Newport,1,h,1700000.0,2017-05-20,3015.0,1.0,0.0,-37.8497,144.8903,Western Metropolitan,1M - 3M,2017,Autumn,May
Newport,4,h,956000.0,2017-04-22,3015.0,2.0,4.0,-37.8339,144.8716,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Newport,2,h,1215000.0,2017-04-22,3015.0,1.0,2.0,-37.8358,144.8803,Western Metropolitan,1M - 3M,2017,Autumn,April
Newport,3,h,828000.0,2017-04-22,3015.0,1.0,2.0,-37.8415,144.8698,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Newport,4,h,1650000.0,2017-04-22,3015.0,1.0,4.0,-37.837,144.8772,Western Metropolitan,1M - 3M,2017,Autumn,April
Newport,4,h,2337000.0,2017-04-29,3015.0,2.0,3.0,-37.8477,144.8903,Western Metropolitan,1M - 3M,2017,Autumn,April
Newport,3,h,1370000.0,2017-04-29,3015.0,1.0,3.0,-37.8481,144.8721,Western Metropolitan,1M - 3M,2017,Autumn,April
Newport,2,h,1070000.0,2017-04-29,3015.0,1.0,3.0,-37.8431,144.8919,Western Metropolitan,1M - 3M,2017,Autumn,April
Newport,3,h,1075000.0,2017-04-29,3015.0,1.0,0.0,-37.8402,144.8886,Western Metropolitan,1M - 3M,2017,Autumn,April
Newport,3,h,1100000.0,2017-04-29,3015.0,1.0,6.0,-37.8464,144.865,Western Metropolitan,1M - 3M,2017,Autumn,April
Niddrie,3,h,1312000.0,2017-06-05,3042.0,1.0,1.0,-37.7375,144.8885,Western Metropolitan,1M - 3M,2017,Winter,June
Niddrie,3,h,960000.0,2017-06-05,3042.0,1.0,2.0,-37.7421,144.8851,Western Metropolitan,0.1M - 1M,2017,Winter,June
Niddrie,3,h,935000.0,2017-06-05,3042.0,1.0,2.0,-37.7356,144.8859,Western Metropolitan,0.1M - 1M,2017,Winter,June
Niddrie,3,h,810000.0,2017-08-04,3042.0,2.0,1.0,-37.738,144.8865,Western Metropolitan,0.1M - 1M,2017,Winter,August
Niddrie,3,h,1200000.0,2017-08-04,3042.0,1.0,1.0,-37.7436,144.8856,Western Metropolitan,1M - 3M,2017,Winter,August
Niddrie,3,h,850000.0,2017-08-04,3042.0,2.0,2.0,-37.736,144.8771,Western Metropolitan,0.1M - 1M,2017,Winter,August
Niddrie,3,h,944000.0,2017-05-13,3042.0,1.0,2.0,-37.7473,144.8905,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Niddrie,2,u,510000.0,2017-05-20,3042.0,1.0,1.0,-37.7343,144.8824,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Niddrie,1,u,325000.0,2017-05-20,3042.0,1.0,1.0,-37.7355,144.8874,Western Metropolitan,0.1M - 1M,2017,Autumn,May
Niddrie,3,t,800000.0,2017-04-29,3042.0,2.0,2.0,-37.7418,144.8833,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Niddrie,3,h,1450000.0,2017-04-29,3042.0,1.0,1.0,-37.7368,144.8886,Western Metropolitan,1M - 3M,2017,Autumn,April
Niddrie,3,u,500000.0,2017-04-29,3042.0,1.0,1.0,-37.736,144.8886,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Niddrie,1,h,1405000.0,2017-04-29,3042.0,1.0,0.0,-37.7356,144.8799,Western Metropolitan,1M - 3M,2017,Autumn,April
Northcote,2,h,1343000.0,2017-06-05,3070.0,1.0,1.0,-37.777,144.99200000000005,Northern Metropolitan,1M - 3M,2017,Winter,June
Northcote,2,u,680000.0,2017-06-05,3070.0,2.0,1.0,-37.7679,144.9994,Northern Metropolitan,0.1M - 1M,2017,Winter,June
Northcote,2,h,695000.0,2017-08-04,3070.0,1.0,1.0,-37.7715,145.0075,Northern Metropolitan,0.1M - 1M,2017,Winter,August
Northcote,2,u,420000.0,2017-08-04,3070.0,1.0,1.0,-37.7836,145.0139,Northern Metropolitan,0.1M - 1M,2017,Winter,August
Northcote,3,h,1300000.0,2017-08-04,3070.0,1.0,0.0,-37.7717,144.995,Northern Metropolitan,1M - 3M,2017,Winter,August
Northcote,2,h,995000.0,2017-08-04,3070.0,1.0,2.0,-37.7634,144.9985,Northern Metropolitan,0.1M - 1M,2017,Winter,August
Northcote,5,h,1750000.0,2017-05-13,3070.0,2.0,0.0,-37.7751,145.0099,Northern Metropolitan,1M - 3M,2017,Autumn,May
Northcote,4,h,1822000.0,2017-05-13,3070.0,1.0,8.0,-37.7825,145.0072,Northern Metropolitan,1M - 3M,2017,Autumn,May
Northcote,1,u,280000.0,2017-05-13,3070.0,1.0,1.0,-37.7827,145.0113,Northern Metropolitan,0.1M - 1M,2017,Autumn,May
Northcote,2,h,1100000.0,2017-05-20,3070.0,1.0,1.0,-37.7767,144.9924,Northern Metropolitan,1M - 3M,2017,Autumn,May
Northcote,3,h,1295000.0,2017-05-20,3070.0,1.0,1.0,-37.773,145.0017,Northern Metropolitan,1M - 3M,2017,Autumn,May
Northcote,3,h,1610000.0,2017-05-20,3070.0,2.0,1.0,-37.7744,145.0077,Northern Metropolitan,1M - 3M,2017,Autumn,May
Northcote,2,h,970000.0,2017-05-20,3070.0,1.0,1.0,-37.7681,145.0119,Northern Metropolitan,0.1M - 1M,2017,Autumn,May
Northcote,2,h,970000.0,2017-05-20,3070.0,2.0,1.0,-37.7806,145.0097,Northern Metropolitan,0.1M - 1M,2017,Autumn,May
Northcote,1,u,440000.0,2017-04-22,3070.0,1.0,1.0,-37.773,145.0017,Northern Metropolitan,0.1M - 1M,2017,Autumn,April
Northcote,3,t,1000000.0,2017-04-22,3070.0,1.0,1.0,-37.773,145.0017,Northern Metropolitan,0.1M - 1M,2017,Autumn,April
Northcote,4,h,2990000.0,2017-04-22,3070.0,1.0,2.0,-37.7721,145.0004,Northern Metropolitan,1M - 3M,2017,Autumn,April
Northcote,2,h,1006000.0,2017-04-22,3070.0,1.0,1.0,-37.773,145.0017,Northern Metropolitan,1M - 3M,2017,Autumn,April
Northcote,2,h,1050000.0,2017-04-29,3070.0,1.0,1.0,-37.7659,144.9903,Northern Metropolitan,1M - 3M,2017,Autumn,April
Northcote,2,h,1290000.0,2017-04-29,3070.0,1.0,0.0,-37.7741,145.0073,Northern Metropolitan,1M - 3M,2017,Autumn,April
Northcote,2,u,471250.0,2017-04-29,3070.0,1.0,1.0,-37.7836,145.0139,Northern Metropolitan,0.1M - 1M,2017,Autumn,April
Northcote,3,h,1235000.0,2017-04-29,3070.0,1.0,1.0,-37.7677,145.0142,Northern Metropolitan,1M - 3M,2017,Autumn,April
Oak Park,2,t,600000.0,2017-06-05,3046.0,1.0,1.0,-37.712,144.9175,Northern Metropolitan,0.1M - 1M,2017,Winter,June
Oak Park,3,h,955000.0,2017-08-04,3046.0,1.0,2.0,-37.7167,144.9127,Northern Metropolitan,0.1M - 1M,2017,Winter,August
Oak Park,3,u,601000.0,2017-08-04,3046.0,1.0,2.0,-37.7131,144.9091,Northern Metropolitan,0.1M - 1M,2017,Winter,August
Oak Park,3,h,755000.0,2017-08-04,3046.0,2.0,1.0,-37.7166,144.9104,Northern Metropolitan,0.1M - 1M,2017,Winter,August
Oak Park,3,h,1400000.0,2017-05-13,3046.0,1.0,3.0,-37.7167,144.9216,Northern Metropolitan,1M - 3M,2017,Autumn,May
Oak Park,5,h,1005000.0,2017-05-20,3046.0,3.0,2.0,-37.719,144.9254,Northern Metropolitan,1M - 3M,2017,Autumn,May
Oak Park,4,h,860000.0,2017-05-20,3046.0,2.0,2.0,-37.7149,144.9153,Northern Metropolitan,0.1M - 1M,2017,Autumn,May
Oak Park,5,h,1306000.0,2017-05-20,3046.0,3.0,3.0,-37.7206,144.9194,Northern Metropolitan,1M - 3M,2017,Autumn,May
Oak Park,3,t,650000.0,2017-04-22,3046.0,1.0,1.0,-37.7171,144.9171,Northern Metropolitan,0.1M - 1M,2017,Autumn,April
Oak Park,4,h,1250000.0,2017-04-29,3046.0,2.0,3.0,-37.7136,144.92700000000005,Northern Metropolitan,1M - 3M,2017,Autumn,April
